"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Urban population growth (annual %)","SP.URB.GROW","","5.05120785955263","4.93516518826654","4.80659483774198","4.67039551253905","4.51656940772885","4.3592016397428","4.201576611551","4.03801897562095","3.81233247329166","3.48908404142421","3.30415629011567","3.31858841164576","3.32689283801423","3.3285417684019","3.07261796319543","3.63054128128173","4.23690592409139","4.29309017429198","2.79701919730866","1.25483898174278","1.21084343622549","1.19602430332281","1.20613999148707","1.34039157715423","1.4157375640905","1.35656436878712","1.32096209348752","1.09938131520349","2.56466600048688","2.71927916548857","1.32346229320912","-1.57812051858879","-3.78226389263943","-3.01496443960843","-2.12492333053915","-1.29463393779194","-1.41652346107128","-1.59926198861813","-1.7184511922443","1.25121982182757","-0.724669831861283","-0.605966774424536","-0.696387900019598","-0.709017623723783","-0.742559281980708","-0.770252911599331","-0.788701917268463","-0.810902392798367","-0.843091444762195","-0.851347120418493","-0.714330872349926","-0.283580148127346","-0.189728201343325","-0.354091348835113","-0.348490854782715","-0.414956233127516","-0.398759026287479","-0.276805543475718","-0.108384839189024","0.114784996208381","0.213264169485576","0.456271083261192","0.0955778761013051","2.60526067446792",
"American Samoa","ASM","Urban population growth (annual %)","SP.URB.GROW","","3.26204112856601","3.65024842559246","3.7242366502326","3.79201760117477","3.79110796634224","3.68275323323954","3.56356143919417","3.57007385569271","3.50661651341921","3.01525017350395","2.42539997796933","2.22253922105599","2.1152725120295","2.07626645003393","2.30715430345156","2.44804012615051","2.38057899102122","2.31646649104955","2.21264249625288","3.09494303318459","4.53341163653173","4.7992479303372","4.7310486040288","4.65167363173844","4.5929786955033","4.51392968584926","4.43629186961164","4.38030522521626","4.30679808948229","4.00453365813688","3.78148819344372","3.48124920295969","3.29979792175204","3.14127565254396","2.99405852985788","2.85474855332344","2.71404864108212","2.57210550559463","2.39470058505111","1.58901860529836","0.239953314343459","-0.095119203414512","-0.268008855815952","-0.382409643840339","-0.464037955650223","-0.54478519284035","-0.578176518658263","-0.624372827349613","-0.654988423173012","-0.659306822071152","-0.709472947934054","-0.836230152053999","-0.972509695163808","-1.0741562328157","-1.16166351215071","-1.24992083931883","-1.30131634767671","-1.34326368263516","-1.38897426158779","-0.890690429950734","-1.06402478171644","-1.7799461233888","-1.66736313388026","-1.54853409772033",
"Antigua and Barbuda","ATG","Urban population growth (annual %)","SP.URB.GROW","","0.104254026621963","-0.181381267702292","-0.213544232537974","-0.109219998115055","-0.0318783161840718","-0.109374298831276","-0.13688631449382","-0.114215239590347","-0.0960417169248472","-0.146526881841505","0.543814889843645","0.0592295618381697","-0.191483600041436","-0.210141694508086","-0.105236677827836","0.109809674284555","0.392497423237192","0.508860707298964","0.600928048051593","0.601816241970726","0.464597663930272","0.422513915482721","0.46050382478098","0.150090523916019","-0.220799383146328","-0.256739550524581","-0.284065881209447","-0.27596047245437","-0.240974725025511","-0.178874924717884","0.615770987683366","0.514687443752529","0.74513693237298","0.809366771980873","0.902235668352713","0.966896942117497","0.944929138699398","0.784880390145679","0.599268425161785","0.554156539894263","0.319429447522585","-0.785883169040766","-0.956343012969559","-1.01665636115031","-0.966893816611624","-0.876535761700867","-0.779332154801894","-0.688584111503024","-0.653481661427818","-0.836303806635875","-0.879402652257323","0.37783420264059","0.224225395527868","0.102975093606189","0.0223718652357163","0.00894734488137922","0.013419516470233","0.0447187200011082","0.102777228253042","0.227521233077608","0.329211081209554","0.390088707791649","0.454656591089049","0.509577627014595",
"Australia","AUS","Urban population growth (annual %)","SP.URB.GROW","","2.49380799303402","2.79028252437871","2.26139340712595","2.30233483788823","2.2925258042347","2.61008622269965","1.46246518634033","1.96154644599929","2.28884250561358","2.16442488235729","3.57177653156145","2.02807807993636","1.71602303917154","2.71807764469217","1.41534110486911","1.18529202348741","1.30661886690409","1.34133802353508","1.25760545736237","1.39326229376982","1.73463903526239","1.69872744624802","1.33464532100515","1.16550615844397","1.29821885951408","1.41144463674971","1.4860625274328","1.60223614886686","1.65778031243115","1.44494161541517","1.2394972436905","0.981336449097776","0.739338148287492","0.811493536319338","0.960730427133882","1.05942960174121","0.927383277036106","0.839466850290196","0.936458229555938","0.984333804176905","1.12357871219199","1.28249760868533","1.29375488089444","1.21137453896552","1.35808044012136","1.48886315447039","1.96893475127689","2.14645819019787","2.20200639528942","1.6955021612661","1.52795741614347","1.86533013697943","1.83817579922612","1.60845510176755","1.55480059894141","1.67739012761928","1.76796847637971","1.62163632137038","1.60762467607999","1.36918474912152","0.281103300397357","1.41848597605496","2.57336049684863","2.20347308455882",
"Austria","AUT","Urban population growth (annual %)","SP.URB.GROW","","0.693616918619887","0.688471400592561","0.719407567673838","0.742017957376947","0.725129201738544","0.778261603323399","0.822710089949633","0.594482374228103","0.420510193984","0.425870620044707","0.512120901956982","0.596495457290511","0.569350304239537","0.185526977301486","-0.250023852952947","-0.161373852668961","0.0537056723751644","-0.0656801457250336","-0.155150462665252","0.0153962405115902","0.21372220737912","-0.333003715206017","-0.567951937555925","-0.417404010203336","-0.36429404481182","-0.354093543946034","-0.356097125241776","-0.281167820809233","0.0259896516151055","0.332494357748522","0.567072341992738","0.665705624472983","0.386303389032001","-0.0570296951622662","-0.290743621754919","-0.31406622796653","-0.336146843405769","-0.345078397907957","-0.262302086402193","-0.220175991539749","-0.0816252765125744","0.0253698675997875","0.0166746410827647","0.146033119948255","0.204609524563365","0.0158696802034512","-0.16052793407859","-0.173990969023818","-0.227452142237554","-0.253173145767403","-0.158921841854284","0.511947895650249","0.919560199445851","1.11238523257782","1.44900148037757","1.41006179973647","1.02047862584527","0.835905515118155","0.81791060733558","0.812573160966703","0.85522683458329","1.39772647778413","1.45079761806141","0.994625653348628",
"Azerbaijan","AZE","Urban population growth (annual %)","SP.URB.GROW","","3.24078518030738","2.40596986876649","2.38625233720427","2.75594200496933","2.41982407266426","2.2883895586456","2.0049844797831","1.78537744077269","1.69474433361715","2.21508696273332","3.02529335221888","2.93062227329197","2.77006975588606","2.44195639024245","2.0672535431121","1.98607628453054","2.01185378474951","2.0653967954564","1.88965123481942","1.68994603664663","1.79339100904576","1.81072865989723","1.82348405841068","1.95945530712178","1.91826643004076","1.86158742644097","1.90777566944757","1.80179272068718","1.3827422529019","0.812999167273817","0.755758911452132","0.93175877346184","0.93442306925128","0.76179404113421","0.565535951091357","0.416211302502955","0.369412687908159","0.346417134807344","0.696083253664727","1.21344378120309","1.16515638336764","1.13311843032047","1.14502413490342","1.26130075641327","1.40475551381099","1.47962600704689","1.51533013846802","2.47801108138936","2.45286958706445","1.59505668203145","1.73459458477812","1.78634791175657","1.7785151839915","1.75849805273914","1.72630914534638","1.6774015137061","1.56477337981076","1.47340015238086","1.47506479033467","1.33544321101787","1.11098025254736","0.731066864167429","0.829623426118855","1.20716979468198",
"Burundi","BDI","Urban population growth (annual %)","SP.URB.GROW","","4.34395293131599","4.36284524770075","3.901376071752","4.65584002564827","5.46124176373652","6.71733633631857","6.86900705762352","6.69054935402996","6.48132335762672","6.44475929498699","6.7296907016547","4.31214347313384","4.1193157811226","6.76915905691301","6.77042293857324","6.48882481416243","6.82526504843504","7.14821942973013","6.71387492529882","7.97838154809753","7.78479757260655","6.22231896208587","6.37618540289565","6.12665928761585","5.82729412032923","5.56213686615969","5.96070876939912","5.88363343203928","5.61768265182145","5.72349758048079","4.96101991524602","5.45388421370074","-0.384203071837294","3.41080720406141","8.75564289108988","2.81834499830602","2.73373432718648","4.655137218974","4.99306187389402","4.65721404345277","5.07970435830512","5.39858328818409","5.7288744590511","6.28786236034746","6.26376396907589","6.15030630040381","6.23403485605563","6.66794742914061","7.58414709340984","7.21226536430295","6.11064285532447","6.0925538333225","6.13211192523382","5.92281007419493","4.8007192010645","4.2560894713836","4.88509368930928","5.55234878967159","5.81429246362899","5.43519227322624","5.24545741839332","5.22753449487847","5.24135188951254","5.09541798113634",
"Belgium","BEL","Urban population growth (annual %)","SP.URB.GROW","","0.433816323856793","0.533017016698586","0.915794256204351","1.11115342068688","1.06824652823574","0.833160443167007","0.710896228336503","0.54420093148408","0.430541275525721","0.243645667860495","0.323874200357378","0.529821731166036","0.449520609851027","0.447194464460881","0.418186874504532","0.305611529457647","0.34099689681079","0.302981544320622","0.290728636147504","0.304359706727125","0.158681432731581","0.0795434344559162","0.0965557068644852","0.100814218077342","0.128864885946401","0.132542983988361","0.181015498938072","0.41048685883425","0.454674686469994","0.386473447431904","0.458708968466601","0.489648012030033","0.473469732274633","0.38889489030352","0.289038165403975","0.271829214060208","0.317332906060917","0.287787745843932","0.300301131948299","0.308431312307231","0.402615693084428","0.504840005818933","0.475187017156648","0.48827848090044","0.604479238401223","0.711907500572579","0.786651495882078","0.841239515661802","0.853791422542778","0.962809676840454","1.34911743933303","0.667241432726619","0.517369105105909","0.488911943991581","0.623385919307908","0.550223217018871","0.428116624357897","0.496003003468172","0.581271660540823","0.469743864684139","0.450342912704155","0.844853229392313","0.950384414354421","0.79138569775605",
"Benin","BEN","Urban population growth (annual %)","SP.URB.GROW","","7.72812674765532","7.80325039569491","7.84042247608814","7.86955490163518","7.88137349796951","7.88732485655033","7.87263699921669","7.86864111714426","7.84942243176893","7.84261798088099","7.81835700693147","7.81247174282317","7.77247807564376","7.75050869989986","7.72367449160316","7.71321066553752","7.67024013997531","7.64373182080517","6.96465531833865","5.21144518770904","5.26431122460556","5.29278881521945","5.28493804494294","5.28391012034765","5.28700276627824","5.29722821732664","5.30077795490197","5.30835595815348","5.2928385117451","5.28648778776047","5.27022692623916","4.72169043904156","5.29553206558097","4.59700818110564","2.96388373556716","3.46461068449356","3.79554439803359","3.91935058177318","3.92842885429072","3.90968742073553","3.87793087463716","4.03384537595953","4.32193623134401","4.32598621702265","4.47153002082188","4.36099220060055","4.18743792219152","4.24170497007823","4.20639119991042","4.18184572196597","4.1658190264379","4.14625433008207","4.11372217967873","4.12196698789072","4.1183339894595","4.0864411043936","4.04037033261009","3.97012060680336","3.88908857828179","3.81346778255785","3.7362155649612","3.68845908680019","3.65892110963411","3.59108680283364",
"Burkina Faso","BFA","Urban population growth (annual %)","SP.URB.GROW","","3.46817632714256","3.46538887925723","3.51509093766965","3.5603453972852","3.60159258073847","3.63815114218152","3.68996784909609","3.71221440625125","3.73822871226098","3.7503407546564","3.70806386748742","3.73368253441966","3.77357419763207","3.87323430823876","4.00442493079868","7.07532159255845","9.32386688265556","9.47288257830225","9.51686069039838","9.58320866597241","9.56752278206611","9.55741545155953","9.58636805202091","9.58531094413846","9.50670786347878","6.77951825127507","4.58913735600433","4.53645162760044","4.49290071790217","4.47576140237947","4.36527393680809","4.29795578783602","4.30522007510222","4.33463726357861","4.37122643267698","4.36656931640464","5.57035648092853","6.68611796655837","6.82676155483882","6.85779456692907","6.87732978912227","6.88999517717559","6.87869335133596","6.88027145579779","6.83566215249222","6.77650808497003","5.93141606781154","5.25076457036708","5.2085455286526","5.20047180090895","5.21638091380055","5.25810968584955","5.22301668874799","5.18068548055296","5.15064929255298","5.09532772657846","4.99446100529226","4.81423285463225","4.62642900284599","4.50506310726325","4.4235465026669","4.32761177142088","4.26678632913164","4.21298279764558",
"Bangladesh","BGD","Urban population growth (annual %)","SP.URB.GROW","","5.56543996425303","6.98764827124258","6.99562283919459","6.97446885344648","6.97853120377638","6.94663280012093","6.97261691474115","6.96109721071278","6.85555020989923","6.57871607884476","5.72440482765711","5.89360600077843","6.8220790108255","8.30251626737322","11.127637312929","10.9664801351212","10.8133474586855","10.681091415763","10.5562733651834","10.4529864163851","8.76543977723244","5.31095691484391","5.23124074183937","5.11470445125715","4.98633687696953","4.85956854405228","4.73783043266168","4.61843413554954","4.51422460023934","4.44824137511541","4.13691830720748","3.61247079611315","3.5753412328971","3.56604562108603","3.55514181333649","3.52382163689494","3.53435540869328","3.56733618440501","3.5683944205951","3.48576902321487","3.78919012329527","4.24560842660015","4.13754474804158","4.01967855708384","3.88727279699365","3.76780329062168","3.6585584081155","3.55430184219139","3.45771848017416","3.37952637091381","3.38243094984493","3.38816336921706","3.31362694652739","3.24320415083496","3.17270852858097","3.12624427967519","3.03591935323805","2.95650246132498","2.93463203949941","2.87919726354917","2.80926009594233","2.9694492210023","3.12240139052793","3.06772756682046",
"Bulgaria","BGR","Urban population growth (annual %)","SP.URB.GROW","","5.3920718990302","5.19500823882443","5.00810534986433","4.8924145667833","4.67259859467547","3.83387396133519","3.27479913829954","3.29485482773757","3.28048931551705","3.10516005708351","2.55649595079534","2.43041155052385","2.43534807396661","2.53961171872242","2.31132305140306","2.09400773154542","2.04853407254407","1.61157262648441","1.59954306028113","1.83623200862866","1.13999466966288","1.09290705321902","1.03720350328843","1.01078339076291","0.761598859875926","0.604721481068423","0.679531993428453","0.640477407473751","-0.64927961471818","-1.28716661945731","-0.479518197028389","-0.567024807164119","-0.389884232107096","-0.00299772672412765","-0.112909661385166","-0.184328578923461","-0.279961453121171","-0.341007758629749","-0.2354107177821","-0.171157650642926","-1.60386362919759","-1.65443211908207","-0.282796714742491","-0.249495596294176","-0.254448057069833","-0.267690118865882","-0.248678761764876","-0.220466620603334","-0.169290725144742","-0.188314947521282","-0.177597398592412","-0.116335428781667","-1.55490215474826","-0.754513750682495","-0.81194311373257","-0.841107048668131","-0.867530878628616","-0.918501606075122","-0.960768493700437","-0.554033638344977","-0.217745708102647","-0.207079754756504","0.15507697956414","0.402497225743077",
"Bahrain","BHR","Urban population growth (annual %)","SP.URB.GROW","","4.0879252774819","4.00456811462033","3.93110671130268","3.86760320756211","3.70728109438598","3.58638526277328","3.46332917675694","2.68276226617056","1.71849036839588","1.34439006484287","2.89399000033376","5.10464414071079","5.59448158365645","5.51316977744492","5.42133420916794","5.30415554712439","5.16760073861355","5.01474857806819","4.85086478334815","4.67462087351188","4.22264509898854","3.78729984236366","3.72851973395545","3.78137427604436","3.83251963215759","3.86561599015525","3.87384736343103","3.84743817937664","3.78287049478576","3.66943638421828","-2.09364688943173","2.70818433501891","2.62717072701743","2.62872712493016","2.62659717321179","2.6299851300938","2.63213543788641","2.63105986840272","2.63123035164088","2.63247625020907","3.65143078977692","7.18575854074224","7.33137874238119","7.47932667058096","7.63004745904573","7.7817049574002","7.93298289877032","6.04156332407347","6.62401204246544","4.22797159253843","-2.69781768790274","1.23563238540922","3.67508391525286","4.8710943664934","4.24864268332958","3.9253101013904","5.40085877341545","0.244698631900271","-1.17492603076717","-0.65640718271533","2.29053811868368","1.47712259664154","3.51717332122987","0.878100134989872",
"Bahamas, The","BHS","Urban population growth (annual %)","SP.URB.GROW","","6.16683417523987","6.23931855286102","6.19486564497095","5.80744675449228","5.55158907589845","5.6666860804139","5.73471642595265","5.76211154704355","5.56548649270931","4.86796448560696","4.11804698672563","3.65968455991428","3.33720335248147","3.17188108950534","3.10158091582453","3.07097953179224","3.01917818168243","2.93566303980221","2.81567148404014","2.71385214793146","2.75151966405628","2.65721505155816","2.63621105832319","2.61610044322691","2.60918177361788","2.59003186215367","2.54372811579356","2.53408099514484","2.55753235426524","2.43884270759361","2.00598976890025","2.11561928031685","2.1549484245615","2.03432891312299","1.92987102955794","1.85191229461774","1.76806661205752","1.68956957610326","1.59804208600179","1.5352576687059","1.27921707427754","1.19842902139819","1.25100876801889","1.28427086167684","1.25419376886857","1.3454945163454","1.46458814421129","1.39530476666485","1.35201827751847","1.32936045625213","1.20955455695812","1.06900148372093","1.00116106860102","0.965926898148373","0.888340309268128","0.804637227510766","0.736468913850331","0.690302081173779","0.626154297400929","0.436411661000005","0.272739012533615","0.445687899183805","0.636692322975354","0.626416816115178",
